date,adj_close,close,high,low,open,volume,symbol
2021-11-08,387.6467,387.6467,399.0,377.6667,383.2633,100337100,TSLA
2021-11-09,341.1667,341.1667,391.5,337.1733,391.2,177317400,TSLA
2021-11-10,355.9833,355.9833,359.3667,329.1033,336.8033,128408100,TSLA
2021-11-11,354.5033,354.5033,368.3233,351.56,367.59,67189800,TSLA
2021-11-12,344.4733,344.4733,351.5,339.7333,349.1667,76719300,TSLA
2021-11-15,337.7967,337.7967,343.9933,326.2,339.21,104326800,TSLA
2021-11-16,351.5767,351.5767,352.4,334.06,334.4367,79627200,TSLA
2021-11-17,363.0033,363.0033,373.2133,351.8333,354.5033,94336200,TSLA
2021-11-18,365.46,365.46,370.6667,358.34,368.85,62696700,TSLA
2021-11-19,379.02,379.02,379.5733,364.2333,366.29,64926900,TSLA
2021-11-22,385.6233,385.6233,400.65,377.4767,387.4433,99217500,TSLA
2021-11-23,369.6767,369.6767,393.5,354.2333,389.17,108515100,TSLA
2021-11-24,372.0,372.0,377.59,354.0,360.13,67680600,TSLA
2021-11-26,360.64,360.64,369.5933,360.3333,366.49,35042700,TSLA
2021-11-29,378.9967,378.9967,380.89,366.73,366.9967,58393500,TSLA
2021-11-30,381.5867,381.5867,389.3333,372.6667,381.4567,81276000,TSLA
2021-12-01,365.0,365.0,390.9467,363.5867,386.9,68450400,TSLA
2021-12-02,361.5333,361.5333,371.0,352.2167,366.3533,73114800,TSLA
2021-12-03,338.3233,338.3233,363.5267,333.4033,361.5967,92322000,TSLA
2021-12-06,336.3367,336.3367,340.5467,316.8333,333.8367,81663000,TSLA
2021-12-07,350.5833,350.5833,352.5567,342.27,348.0667,56084700,TSLA
2021-12-08,356.32,356.32,357.46,344.3333,350.9033,41906400,TSLA
2021-12-09,334.6,334.6,354.1633,334.12,353.5467,59438400,TSLA
2021-12-10,339.01,339.01,340.3267,327.51,336.25,59664300,TSLA
2021-12-13,322.1367,322.1367,335.0,317.14,333.6967,78595500,TSLA
2021-12-14,319.5033,319.5033,322.1367,310.0,315.0,70806300,TSLA
2021-12-15,325.33,325.33,326.25,309.4167,317.7367,75169200,TSLA
2021-12-16,308.9733,308.9733,331.66,307.2833,331.5,82771500,TSLA
2021-12-17,310.8567,310.8567,320.22,303.0133,304.9233,100437300,TSLA
2021-12-20,299.98,299.98,307.23,297.7967,303.5667,56480100,TSLA
2021-12-21,312.8433,312.8433,313.1667,295.3733,305.6233,71517900,TSLA
2021-12-22,336.29,336.29,338.5533,319.0167,321.8867,93634200,TSLA
2021-12-23,355.6667,355.6667,357.66,332.52,335.6,92713200,TSLA
2021-12-27,364.6467,364.6467,372.3333,356.9067,357.89,71145900,TSLA
2021-12-28,362.8233,362.8233,373.0,359.4733,369.83,60324000,TSLA
2021-12-29,362.0633,362.0633,368.0,354.7133,366.2133,56154000,TSLA
2021-12-30,356.78,356.78,365.1833,351.05,353.7767,47040900,TSLA
2021-12-31,352.26,352.26,360.6667,351.53,357.8133,40733700,TSLA
2022-01-03,399.9267,399.9267,400.3567,378.68,382.5833,103931400,TSLA
2022-01-04,383.1967,383.1967,402.6667,374.35,396.5167,100248300,TSLA
2022-01-05,362.7067,362.7067,390.1133,360.3367,382.2167,80119800,TSLA
2022-01-06,354.9,354.9,362.6667,340.1667,359.0,90336600,TSLA
2022-01-07,342.32,342.32,360.31,336.6667,360.1233,84164700,TSLA
2022-01-10,352.7067,352.7067,353.0333,326.6667,333.3333,91815000,TSLA
2022-01-11,354.8,354.8,358.6167,346.2733,351.2233,66063300,TSLA
2022-01-12,368.74,368.74,371.6133,357.53,359.6167,83739000,TSLA
2022-01-13,343.8533,343.8533,371.8667,342.18,369.69,97209900,TSLA
2022-01-14,349.87,349.87,350.6667,337.7933,339.96,72924300,TSLA
2022-01-18,343.5033,343.5033,356.93,338.6867,342.2033,66743400,TSLA
2022-01-19,331.8833,331.8833,351.5567,331.6667,347.2367,75442500,TSLA
2022-01-20,332.09,332.09,347.22,331.3333,336.5767,70488600,TSLA
2022-01-21,314.6333,314.6333,334.85,313.5,332.1133,103416000,TSLA
2022-01-24,310.0,310.0,311.17,283.8233,301.5867,151565700,TSLA
2022-01-25,306.1333,306.1333,317.0867,301.07,304.7333,86595900,TSLA
2022-01-26,312.47,312.47,329.23,302.0,317.4767,104867400,TSLA
2022-01-27,276.3667,276.3667,311.7967,276.3333,311.12,147109500,TSLA
2022-01-28,282.1167,282.1167,285.8333,264.0033,277.1867,134789100,TSLA
2022-01-31,312.24,312.24,312.6633,287.35,290.9033,104436000,TSLA
2022-02-01,310.4167,310.4167,314.5667,301.6667,311.7367,73138200,TSLA
2022-02-02,301.8867,301.8867,310.5,296.47,309.3933,66792900,TSLA
2022-02-03,297.0467,297.0467,312.3333,293.5067,294.0,78855600,TSLA
2022-02-04,307.7733,307.7733,312.1667,293.7233,299.0733,73625400,TSLA
2022-02-07,302.4467,302.4467,315.9233,300.9033,307.93,60994500,TSLA
2022-02-08,307.3333,307.3333,308.7633,298.2667,301.8433,50729100,TSLA
2022-02-09,310.6667,310.6667,315.4233,306.6667,311.6667,52259400,TSLA
2022-02-10,301.5167,301.5167,314.6033,298.9,302.79,66126900,TSLA
2022-02-11,286.6667,286.6667,305.32,283.5667,303.21,79645800,TSLA
2022-02-14,291.92,291.92,299.6267,284.3833,287.19,67756500,TSLA
2022-02-15,307.4767,307.4767,307.6667,297.7933,300.0,57286200,TSLA
2022-02-16,307.7967,307.7967,308.81,300.4033,304.6833,51294300,TSLA
2022-02-17,292.1167,292.1167,306.1667,291.3667,304.42,55178400,TSLA
2022-02-18,285.66,285.66,295.6233,279.2033,295.3333,68501700,TSLA
2022-02-22,273.8433,273.8433,285.5767,267.0333,278.0433,83288100,TSLA
2022-02-23,254.68,254.68,278.4333,253.52,276.81,95256900,TSLA
2022-02-24,266.9233,266.9233,267.4933,233.3333,233.4633,135322200,TSLA
2022-02-25,269.9567,269.9567,273.1667,260.8,269.7433,76067700,TSLA
2022-02-28,290.1433,290.1433,292.2867,271.57,271.67,99006900,TSLA
2022-03-01,288.1233,288.1233,296.6267,284.5933,289.8933,74766900,TSLA
2022-03-02,293.2967,293.2967,295.4933,281.4233,290.71,74643300,TSLA
2022-03-03,279.7633,279.7633,295.48,277.5333,292.9233,61623600,TSLA
2022-03-04,279.43,279.43,285.2167,275.0533,283.0333,66999600,TSLA
2022-03-07,268.1933,268.1933,288.7133,268.19,285.4333,72494100,TSLA
2022-03-08,274.8,274.8,283.33,260.7233,265.1767,80399100,TSLA
2022-03-09,286.3233,286.3233,286.8533,277.3367,279.8267,59184000,TSLA
2022-03-10,279.4333,279.4333,284.8167,270.12,283.8167,58648500,TSLA
2022-03-11,265.1167,265.1167,281.2667,264.59,280.0667,67037100,TSLA
2022-03-14,255.4567,255.4567,266.9,252.0133,260.2033,71152200,TSLA
2022-03-15,267.2967,267.2967,268.5233,252.19,258.4233,66841200,TSLA
2022-03-16,280.0767,280.0767,280.6667,267.42,269.6667,84028800,TSLA
2022-03-17,290.5333,290.5333,291.6667,275.24,276.9967,66582900,TSLA
2022-03-18,301.7967,301.7967,302.6167,289.13,291.4967,100414200,TSLA
2022-03-21,307.0533,307.0533,314.2833,302.3633,304.9933,81981600,TSLA
2022-03-22,331.3267,331.3267,332.62,307.25,310.0,105868500,TSLA
2022-03-23,333.0367,333.0367,346.9,325.4667,326.6467,120676200,TSLA
2022-03-24,337.9733,337.9733,341.4967,329.6,336.5767,68920800,TSLA
2022-03-25,336.88,336.88,340.6,332.44,336.0,62031600,TSLA
2022-03-28,363.9467,363.9467,365.96,351.2,355.0333,102506100,TSLA
2022-03-29,366.5233,366.5233,371.59,357.7033,369.33,73614900,TSLA
2022-03-30,364.6633,364.6633,371.3167,361.3333,363.7233,59865000,TSLA
2022-03-31,359.2,359.2,367.7133,358.88,364.8567,48992700,TSLA
2022-04-01,361.53,361.53,364.9167,355.5467,360.3833,54263100,TSLA
2022-04-04,381.8167,381.8167,383.3033,357.51,363.1267,82035900,TSLA
2022-04-05,363.7533,363.7533,384.29,362.4333,378.7667,80075100,TSLA
2022-04-06,348.5867,348.5867,359.6667,342.5667,357.8233,89348400,TSLA
2022-04-07,352.42,352.42,358.8633,340.5133,350.7967,79447200,TSLA
2022-04-08,341.83,341.83,349.48,340.8133,347.7367,55013700,TSLA
2022-04-11,325.31,325.31,336.1567,324.88,326.8,59357100,TSLA
2022-04-12,328.9833,328.9833,340.3967,325.5333,332.5467,65976000,TSLA
2022-04-13,340.79,340.79,342.08,324.3667,327.0267,55121100,TSLA
2022-04-14,328.3333,328.3333,337.57,327.3967,333.0967,58422300,TSLA
2022-04-18,334.7633,334.7633,338.3067,324.47,329.6767,51715200,TSLA
2022-04-19,342.7167,342.7167,344.98,331.7767,335.02,49847700,TSLA
2022-04-20,325.7333,325.7333,344.6667,325.0833,343.3333,70711200,TSLA
2022-04-21,336.26,336.26,364.0733,332.14,358.2433,105416400,TSLA
2022-04-22,335.0167,335.0167,344.95,331.3333,338.3033,69696600,TSLA
2022-04-25,332.6733,332.6733,336.2067,325.1,326.3233,68341200,TSLA
2022-04-26,292.14,292.14,333.3333,291.6667,331.81,136133700,TSLA
2022-04-27,293.8367,293.8367,306.0,292.4533,299.5267,76956300,TSLA
2022-04-28,292.5033,292.5033,300.0,273.9,299.9933,124948500,TSLA
2022-04-29,290.2533,290.2533,311.4667,290.0,300.75,88133100,TSLA
2022-05-02,300.98,300.98,302.12,282.6767,286.9233,75781500,TSLA
2022-05-03,303.0833,303.0833,308.0267,296.1967,301.06,63709500,TSLA
2022-05-04,317.54,317.54,318.5,295.0933,301.3133,81643800,TSLA
2022-05-05,291.0933,291.0933,315.2,285.9,313.0067,92519100,TSLA
2022-05-06,288.55,288.55,296.0,281.0367,295.6667,72903000,TSLA
2022-05-09,262.37,262.37,281.8767,260.3833,278.8167,90810300,TSLA
2022-05-10,266.68,266.68,275.12,258.0833,273.1033,84401700,TSLA
2022-05-11,244.6667,244.6667,269.9233,242.4,265.0,97224600,TSLA
2022-05-12,242.6667,242.6667,253.22,226.6667,233.6667,140313000,TSLA
2022-05-13,256.53,256.53,262.45,250.5233,257.8267,92150700,TSLA
2022-05-16,241.4567,241.4567,256.5867,239.6967,255.72,86098500,TSLA
2022-05-17,253.87,253.87,254.8267,242.95,249.12,80236200,TSLA
2022-05-18,236.6033,236.6033,253.5,233.6033,248.1733,87811800,TSLA
2022-05-19,236.4733,236.4733,244.6667,231.37,235.6667,90296700,TSLA
2022-05-20,221.3,221.3,240.5267,211.0,237.9967,144973200,TSLA
2022-05-23,224.9667,224.9667,226.6533,212.6867,218.34,88903500,TSLA
2022-05-24,209.3867,209.3867,217.9733,206.8567,217.8433,89092500,TSLA
2022-05-25,219.6,219.6,223.1067,207.67,207.95,92139300,TSLA
2022-05-26,235.91,235.91,239.5567,217.8867,220.4733,106003200,TSLA
2022-05-27,253.21,253.21,253.2667,240.1767,241.0833,89295000,TSLA
2022-05-31,252.7533,252.7533,259.6,244.7433,257.9467,101914500,TSLA
2022-06-01,246.79,246.79,257.3267,243.64,251.72,77247900,TSLA
2022-06-02,258.3333,258.3333,264.21,242.0667,244.1567,93473100,TSLA
2022-06-03,234.5167,234.5167,247.7967,233.4167,243.2267,112393800,TSLA
2022-06-06,238.28,238.28,244.8667,234.35,244.3533,84204600,TSLA
2022-06-07,238.8867,238.8867,239.9967,230.0933,234.0,72808500,TSLA
2022-06-08,241.8667,241.8667,249.9633,239.1767,240.0867,76210500,TSLA
2022-06-09,239.7067,239.7067,255.5467,239.3267,249.34,96491400,TSLA
2022-06-10,232.23,232.23,239.5,227.9133,235.1567,97536600,TSLA
2022-06-13,215.7367,215.7367,226.6333,214.6833,223.1667,102767400,TSLA
2022-06-14,220.89,220.89,226.33,211.7367,218.2867,97988700,TSLA
2022-06-15,233.0,233.0,235.6633,218.15,220.9167,119131800,TSLA
2022-06-16,213.1,213.1,225.1667,208.6933,222.7367,107390700,TSLA
2022-06-17,216.76,216.76,220.97,213.1967,213.4333,92641800,TSLA
2022-06-21,237.0367,237.0367,243.5767,224.3333,224.6033,122793000,TSLA
2022-06-22,236.0867,236.0867,246.8333,233.8267,234.5033,101107500,TSLA
2022-06-23,235.07,235.07,239.3167,228.6367,237.9067,104202600,TSLA
2022-06-24,245.7067,245.7067,246.0667,236.0867,237.47,95770800,TSLA
2022-06-27,244.92,244.92,252.07,242.5667,249.3667,89178300,TSLA
2022-06-28,232.6633,232.6633,249.97,232.3433,244.4833,90391200,TSLA
2022-06-29,228.49,228.49,231.1733,222.2733,230.5,82897200,TSLA
2022-06-30,224.4733,224.4733,229.4567,218.8633,224.51,94600500,TSLA
2022-07-01,227.2633,227.2633,230.23,222.12,227.0,74460300,TSLA
2022-07-05,233.0667,233.0667,233.1467,216.1667,223.0,84581100,TSLA
2022-07-06,231.7333,231.7333,234.5633,227.1867,230.78,71853600,TSLA
2022-07-07,244.5433,244.5433,245.3633,232.21,233.92,81930600,TSLA
2022-07-08,250.7633,250.7633,254.98,241.16,242.3333,101854200,TSLA
2022-07-11,234.3433,234.3433,253.0633,233.6267,252.1033,99241200,TSLA
2022-07-12,233.07,233.07,239.7733,228.37,236.8467,87930900,TSLA
2022-07-13,237.04,237.04,242.06,225.0333,225.5,97954500,TSLA
2022-07-14,238.3133,238.3133,238.6533,229.3333,234.8967,78557400,TSLA
2022-07-15,240.0667,240.0667,243.6233,236.89,240.0,69683100,TSLA
2022-07-18,240.5467,240.5467,250.5167,239.6033,244.9367,82537500,TSLA
2022-07-19,245.53,245.53,247.14,236.9767,245.0,80890200,TSLA
2022-07-20,247.5,247.5,250.6633,243.4833,246.7833,88864200,TSLA
2022-07-21,271.7067,271.7067,273.2667,254.8667,255.1067,142032300,TSLA
2022-07-22,272.2433,272.2433,280.7867,270.7133,276.22,103472700,TSLA
2022-07-25,268.4333,268.4333,274.1467,267.4,272.2167,64073400,TSLA
2022-07-26,258.86,258.86,267.31,256.2633,266.5133,66820800,TSLA
2022-07-27,274.82,274.82,275.9267,261.79,263.81,88110000,TSLA
2022-07-28,280.9,280.9,283.3,272.8,280.0667,84723000,TSLA
2022-07-29,297.15,297.15,298.32,279.1,280.7,95313000,TSLA
2022-08-01,297.2767,297.2767,311.8767,295.0,301.2767,117042900,TSLA
2022-08-02,300.5867,300.5867,307.8333,292.6667,294.0033,95577600,TSLA
2022-08-03,307.3967,307.3967,309.55,301.15,305.0,80091000,TSLA
2022-08-04,308.6333,308.6333,313.6067,305.0,311.0,72256200,TSLA
2022-08-05,288.17,288.17,304.6067,285.5433,302.67,113172900,TSLA
2022-08-08,290.4233,290.4233,305.2,289.0867,295.0,98994000,TSLA
2022-08-09,283.3333,283.3333,292.3967,279.3533,290.2933,86244600,TSLA
2022-08-10,294.3567,294.3567,297.51,283.37,297.0667,94918800,TSLA
2022-08-11,286.63,286.63,298.2367,285.8333,296.5133,70155000,TSLA
2022-08-12,300.03,300.03,300.16,285.0333,289.4167,79657200,TSLA
2022-08-15,309.32,309.32,313.1333,301.23,301.7867,89359200,TSLA
2022-08-16,306.5633,306.5633,314.6667,302.8833,311.6667,88136400,TSLA
2022-08-17,303.9967,303.9967,309.6567,300.0333,303.3967,68766000,TSLA
2022-08-18,302.87,302.87,306.5,301.8533,306.0,47500500,TSLA
2022-08-19,296.6667,296.6667,300.36,292.5,299.0,61395300,TSLA
2022-08-22,289.9133,289.9133,292.4,286.2967,291.9133,55843200,TSLA
2022-08-23,296.4533,296.4533,298.8267,287.9233,291.4533,63984900,TSLA
2022-08-24,297.0967,297.0967,303.6467,296.5,297.5633,57259800,TSLA
2022-08-25,296.07,296.07,302.96,291.6,302.36,53230000,TSLA
2022-08-26,288.09,288.09,302.0,287.47,297.43,57163900,TSLA
2022-08-29,284.82,284.82,287.74,280.7,282.83,41864700,TSLA
2022-08-30,277.7,277.7,288.48,272.65,287.87,50541800,TSLA
2022-08-31,275.61,275.61,281.25,271.81,280.62,52107300,TSLA
2022-09-01,277.16,277.16,277.58,266.15,272.58,54287000,TSLA
2022-09-02,270.21,270.21,282.35,269.08,281.07,50890100,TSLA
2022-09-06,274.42,274.42,275.99,265.74,272.68,55860000,TSLA
2022-09-07,283.7,283.7,283.84,272.27,273.1,50028900,TSLA
2022-09-08,289.26,289.26,289.5,279.76,281.3,53713100,TSLA
2022-09-09,299.68,299.68,299.85,291.25,291.67,54338100,TSLA
2022-09-12,304.42,304.42,305.49,300.4,300.72,48674600,TSLA
2022-09-13,292.13,292.13,297.4,290.4,292.9,68229600,TSLA
2022-09-14,302.61,302.61,306.0,291.64,292.24,72628700,TSLA
2022-09-15,303.75,303.75,309.12,300.72,301.83,64795500,TSLA
2022-09-16,303.35,303.35,303.71,295.6,299.61,87087800,TSLA
2022-09-19,309.07,309.07,309.84,297.8,300.09,60231200,TSLA
2022-09-20,308.73,308.73,313.33,305.58,306.91,61642800,TSLA
2022-09-21,300.8,300.8,313.8,300.63,308.29,62555700,TSLA
2022-09-22,288.59,288.59,301.29,285.82,299.86,70545400,TSLA
2022-09-23,275.33,275.33,284.5,272.82,283.09,63748400,TSLA
2022-09-26,276.01,276.01,284.09,270.31,271.83,58076900,TSLA
2022-09-27,282.94,282.94,288.67,277.51,283.84,61925200,TSLA
2022-09-28,287.81,287.81,289.0,277.57,283.08,54664800,TSLA
2022-09-29,268.21,268.21,283.65,265.78,282.76,77620600,TSLA
2022-09-30,265.25,265.25,275.57,262.47,266.15,67726600,TSLA
2022-10-03,242.4,242.4,255.16,241.01,254.5,98363500,TSLA
2022-10-04,249.44,249.44,257.5,242.01,250.52,109578500,TSLA
2022-10-05,240.81,240.81,246.67,233.27,245.01,86982700,TSLA
2022-10-06,238.13,238.13,244.58,235.35,239.44,69298400,TSLA
2022-10-07,223.07,223.07,234.57,222.02,233.94,83916800,TSLA
2022-10-10,222.96,222.96,226.99,218.36,223.93,67925000,TSLA
2022-10-11,216.5,216.5,225.75,215.0,220.95,77013200,TSLA
2022-10-12,217.24,217.24,219.3,211.51,215.33,66860700,TSLA
2022-10-13,221.72,221.72,222.99,206.22,208.3,91483000,TSLA
2022-10-14,204.99,204.99,226.26,204.16,224.01,94124500,TSLA
2022-10-17,219.35,219.35,221.86,209.45,210.04,79428800,TSLA
2022-10-18,220.19,220.19,229.82,217.25,229.5,75891900,TSLA
2022-10-19,222.04,222.04,222.93,217.78,219.8,66571500,TSLA
2022-10-20,207.28,207.28,215.55,202.0,208.28,117798100,TSLA
2022-10-21,214.44,214.44,214.66,203.8,206.42,75713800,TSLA
2022-10-24,211.25,211.25,213.5,198.59,205.82,100446800,TSLA
2022-10-25,222.42,222.42,224.35,210.0,210.1,96507900,TSLA
2022-10-26,224.64,224.64,230.6,218.2,219.4,85012500,TSLA
2022-10-27,225.09,225.09,233.81,222.85,229.77,61638800,TSLA
2022-10-28,228.52,228.52,228.86,216.35,225.4,69152400,TSLA
2022-10-31,227.54,227.54,229.85,221.94,226.19,61554300,TSLA
2022-11-01,227.82,227.82,237.4,227.28,234.05,62688800,TSLA
2022-11-02,214.98,214.98,227.87,214.82,226.04,63070300,TSLA
2022-11-03,215.31,215.31,221.2,210.14,211.36,56538800,TSLA
2022-11-04,207.47,207.47,223.8,203.08,222.6,98622200,TSLA
2022-11-07,197.08,197.08,208.9,196.66,208.65,93916500,TSLA
2022-11-08,191.3,191.3,195.2,186.75,194.02,128803400,TSLA
2022-11-09,177.59,177.59,195.89,177.12,190.78,127062700,TSLA
2022-11-10,190.72,190.72,191.0,180.03,189.9,132703000,TSLA
2022-11-11,195.97,195.97,196.52,182.59,186.0,114403600,TSLA
2022-11-14,190.95,190.95,195.73,186.34,192.77,92226600,TSLA
2022-11-15,194.42,194.42,200.82,192.06,195.88,91293800,TSLA
2022-11-16,186.92,186.92,192.57,185.66,191.51,66567600,TSLA
2022-11-17,183.17,183.17,186.16,180.9,183.96,64336000,TSLA
2022-11-18,180.19,180.19,185.19,176.55,185.05,76048900,TSLA
2022-11-21,167.87,167.87,176.77,167.54,175.85,92882700,TSLA
2022-11-22,169.91,169.91,170.92,166.19,168.63,78452300,TSLA
2022-11-23,183.2,183.2,183.62,172.5,173.57,109536700,TSLA
2022-11-25,182.86,182.86,185.2,180.63,185.06,50672700,TSLA
2022-11-28,182.92,182.92,188.5,179.0,179.96,92905200,TSLA
2022-11-29,180.83,180.83,186.38,178.75,184.99,83357100,TSLA
2022-11-30,194.7,194.7,194.76,180.63,182.43,109186400,TSLA
2022-12-01,194.7,194.7,198.92,191.8,197.08,80046200,TSLA
2022-12-02,194.86,194.86,196.25,191.11,191.78,73645900,TSLA
2022-12-05,182.45,182.45,191.27,180.55,189.44,93122700,TSLA
2022-12-06,179.82,179.82,183.65,175.33,181.22,92150800,TSLA
2022-12-07,174.04,174.04,179.38,172.22,175.03,84213300,TSLA
2022-12-08,173.44,173.44,175.2,169.06,172.2,97624500,TSLA
2022-12-09,179.05,179.05,182.5,173.36,173.84,104872300,TSLA
2022-12-12,167.82,167.82,177.37,167.52,176.1,109794500,TSLA
2022-12-13,160.95,160.95,175.05,156.91,174.87,175862700,TSLA
2022-12-14,156.8,156.8,161.62,155.31,159.25,140682300,TSLA
2022-12-15,157.67,157.67,160.93,153.28,153.44,122334500,TSLA
2022-12-16,150.23,150.23,160.99,150.04,159.64,139032200,TSLA
2022-12-19,149.87,149.87,155.25,145.82,154.0,139390600,TSLA
2022-12-20,137.8,137.8,148.47,137.66,146.05,159563300,TSLA
2022-12-21,137.57,137.57,141.26,135.89,139.34,145417400,TSLA
2022-12-22,125.35,125.35,136.63,122.26,136.0,210090300,TSLA
2022-12-23,123.15,123.15,128.62,121.02,126.37,166989700,TSLA
2022-12-27,109.1,109.1,119.67,108.76,117.5,208643400,TSLA
2022-12-28,112.71,112.71,116.27,108.24,110.35,221070500,TSLA
2022-12-29,121.82,121.82,123.57,117.5,120.39,221923300,TSLA
2022-12-30,123.18,123.18,124.48,119.75,119.95,157777300,TSLA
2023-01-03,108.1,108.1,118.8,104.64,118.47,231402800,TSLA
2023-01-04,113.64,113.64,114.59,107.52,109.11,180389000,TSLA
2023-01-05,110.34,110.34,111.75,107.16,110.51,157986300,TSLA
2023-01-06,113.06,113.06,114.39,101.81,103.0,220911100,TSLA
2023-01-09,119.77,119.77,123.52,117.11,118.96,190284000,TSLA
2023-01-10,118.85,118.85,122.76,114.92,121.07,167642500,TSLA
2023-01-11,123.22,123.22,125.95,120.51,122.09,183810800,TSLA
2023-01-12,123.56,123.56,124.13,117.0,122.56,169400900,TSLA
2023-01-13,122.4,122.4,122.63,115.6,116.55,180714100,TSLA
2023-01-17,131.49,131.49,131.7,125.02,125.7,186477000,TSLA
2023-01-18,128.78,128.78,136.68,127.01,136.56,195680300,TSLA
2023-01-19,127.17,127.17,129.99,124.31,127.26,170291900,TSLA
2023-01-20,133.42,133.42,133.51,127.35,128.68,138858100,TSLA
2023-01-23,143.75,143.75,145.38,134.27,135.87,203119200,TSLA
2023-01-24,143.89,143.89,146.5,141.1,143.0,158699100,TSLA
2023-01-25,144.43,144.43,146.41,138.07,141.91,192734300,TSLA
2023-01-26,160.27,160.27,161.42,154.76,159.97,234815100,TSLA
2023-01-27,177.9,177.9,180.68,161.17,162.43,306590600,TSLA
2023-01-30,166.66,166.66,179.77,166.5,178.05,230878800,TSLA
2023-01-31,173.22,173.22,174.3,162.78,164.57,196813500,TSLA
2023-02-01,181.41,181.41,183.81,169.93,173.89,213806300,TSLA
2023-02-02,188.27,188.27,196.75,182.61,187.33,217448300,TSLA
2023-02-03,189.98,189.98,199.0,183.69,183.95,232662000,TSLA
2023-02-06,194.76,194.76,198.17,189.92,193.01,186188100,TSLA
2023-02-07,196.81,196.81,197.5,189.55,196.43,186010300,TSLA
2023-02-08,201.29,201.29,203.0,194.31,196.1,180673600,TSLA
2023-02-09,207.32,207.32,214.0,204.77,207.78,215431400,TSLA
2023-02-10,196.89,196.89,206.2,192.89,202.23,204754100,TSLA
2023-02-13,194.64,194.64,196.3,187.61,194.42,172475500,TSLA
2023-02-14,209.25,209.25,209.82,189.44,191.94,216455700,TSLA
2023-02-15,214.24,214.24,214.66,206.11,211.76,181006400,TSLA
2023-02-16,202.04,202.04,217.65,201.84,210.78,229586500,TSLA
2023-02-17,208.31,208.31,208.44,197.5,199.99,213738500,TSLA
2023-02-21,197.37,197.37,209.71,197.22,204.99,180018600,TSLA
2023-02-22,200.86,200.86,201.99,191.78,197.93,191828500,TSLA
2023-02-23,202.07,202.07,205.14,196.33,203.91,146360000,TSLA
2023-02-24,196.88,196.88,197.67,192.8,196.33,142228100,TSLA
2023-02-27,207.63,207.63,209.42,201.26,202.03,161028300,TSLA
2023-02-28,205.71,205.71,211.23,203.75,210.59,153144900,TSLA
2023-03-01,202.77,202.77,207.2,198.52,206.21,156852800,TSLA
2023-03-02,190.9,190.9,193.75,186.01,186.74,181500700,TSLA
2023-03-03,197.79,197.79,200.48,192.88,194.8,154193300,TSLA
2023-03-06,193.81,193.81,198.6,192.3,198.54,128100100,TSLA
2023-03-07,187.71,187.71,194.2,186.1,191.38,148125800,TSLA
2023-03-08,182.0,182.0,186.5,180.0,185.04,151897800,TSLA
2023-03-09,172.92,172.92,185.18,172.51,180.25,170023800,TSLA
2023-03-10,173.44,173.44,178.29,168.44,175.13,191488900,TSLA
2023-03-13,174.48,174.48,177.35,163.91,167.46,167790300,TSLA
2023-03-14,183.26,183.26,183.8,177.14,177.31,143717900,TSLA
2023-03-15,180.45,180.45,182.34,176.03,180.8,145995600,TSLA
2023-03-16,184.13,184.13,185.81,178.84,180.37,121136800,TSLA
2023-03-17,180.13,180.13,186.22,177.33,184.52,133197100,TSLA
2023-03-20,183.25,183.25,186.44,176.35,178.08,129684400,TSLA
2023-03-21,197.58,197.58,198.0,188.04,188.28,153391400,TSLA
2023-03-22,191.15,191.15,200.66,190.95,199.3,150376400,TSLA
2023-03-23,192.22,192.22,199.31,188.65,195.26,144193900,TSLA
2023-03-24,190.41,190.41,192.36,187.15,191.65,116312400,TSLA
2023-03-27,191.81,191.81,197.39,189.94,194.42,120851600,TSLA
2023-03-28,189.19,189.19,192.35,185.43,192.0,98654600,TSLA
2023-03-29,193.88,193.88,195.29,189.44,193.13,123660000,TSLA
2023-03-30,195.28,195.28,197.33,194.42,195.58,110252200,TSLA
2023-03-31,207.46,207.46,207.79,197.2,197.53,170222100,TSLA
2023-04-03,194.77,194.77,202.69,192.2,199.91,169545900,TSLA
2023-04-04,192.58,192.58,198.74,190.32,197.32,126463800,TSLA
2023-04-05,185.52,185.52,190.68,183.76,190.52,133882500,TSLA
2023-04-06,185.06,185.06,186.39,179.74,183.08,123857900,TSLA
2023-04-10,184.51,184.51,185.1,176.11,179.94,142154600,TSLA
2023-04-11,186.79,186.79,189.19,185.65,186.69,115770900,TSLA
2023-04-12,180.54,180.54,191.58,180.31,190.74,150256300,TSLA
2023-04-13,185.9,185.9,186.5,180.94,182.96,112933000,TSLA
2023-04-14,185.0,185.0,186.28,182.01,183.95,96438700,TSLA
2023-04-17,187.04,187.04,189.69,182.69,186.32,116662200,TSLA
2023-04-18,184.31,184.31,187.69,183.58,187.15,92067000,TSLA
2023-04-19,180.59,180.59,183.5,177.65,179.1,125732700,TSLA
2023-04-20,162.99,162.99,169.7,160.56,166.17,210970800,TSLA
2023-04-21,165.08,165.08,166.0,161.32,164.8,123539000,TSLA
2023-04-24,162.55,162.55,165.65,158.61,164.65,140006600,TSLA
2023-04-25,160.67,160.67,163.47,158.75,159.82,121999300,TSLA
2023-04-26,153.75,153.75,160.67,153.14,160.29,153364100,TSLA
2023-04-27,160.19,160.19,160.48,152.37,152.64,127015200,TSLA
2023-04-28,164.31,164.31,165.0,157.32,160.9,122515800,TSLA
